<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.10.23	20:00:00	1.17439	1.17475	1.17365	1.17369	15005	13343479410	10
2017.10.23	21:00:00	1.17369	1.17406	1.17244	1.17369	15821	12885008336	11
2017.10.23	22:00:00	1.17370	1.17536	1.17352	1.17487	17159	11792045515	11
2017.10.23	23:00:00	1.17487	1.17503	1.17446	1.17484	8824	5116807713	11
2017.10.24	00:00:00	1.17484	1.17506	1.17444	1.17485	5904	2015446969	20
2017.10.24	01:00:00	1.17485	1.17499	1.17468	1.17490	2795	1400580914	14
2017.10.24	02:00:00	1.17490	1.17560	1.17485	1.17545	4935	2969418963	12
2017.10.24	03:00:00	1.17544	1.17603	1.17539	1.17595	6104	3857871959	11
2017.10.24	04:00:00	1.17594	1.17614	1.17567	1.17604	9700	6437598915	11
2017.10.24	05:00:00	1.17605	1.17648	1.17579	1.17604	13926	8561558927	11
2017.10.24	06:00:00	1.17604	1.17697	1.17604	1.17657	13338	9047560702	11
2017.10.24	07:00:00	1.17658	1.17665	1.17609	1.17613	13522	7967608963	11
2017.10.24	08:00:00	1.17613	1.17623	1.17529	1.17550	12839	9147625252	11
2017.10.24	09:00:00	1.17550	1.17638	1.17541	1.17563	18252	16069031425	10
2017.10.24	10:00:00	1.17568	1.17594	1.17424	1.17546	21546	17554406224	10
2017.10.24	11:00:00	1.17545	1.17653	1.17545	1.17634	17128	13182717405	10
2017.10.24	12:00:00	1.17638	1.17665	1.17508	1.17623	17680	13666123191	10
2017.10.24	13:00:00	1.17624	1.17624	1.17530	1.17588	14680	11638643038	10
2017.10.24	14:00:00	1.17588	1.17694	1.17512	1.17568	19231	15923688119	10
2017.10.24	15:00:00	1.17568	1.17670	1.17547	1.17605	20880	16305886742	10
2017.10.24	16:00:00	1.17606	1.17646	1.17537	1.17587	23005	18986622672	10
2017.10.24	17:00:00	1.17587	1.17767	1.17571	1.17612	25309	19815026048	10
2017.10.24	18:00:00	1.17612	1.17712	1.17582	1.17655	19976	16265555861	10
2017.10.24	19:00:00	1.17654	1.17680	1.17611	1.17634	15036	12056905086	11
2017.10.24	20:00:00	1.17634	1.17673	1.17572	1.17582	15756	12199330863	11
2017.10.24	21:00:00	1.17582	1.17866	1.17559	1.17848	15865	10812390937	11
2017.10.24	22:00:00	1.17848	1.17923	1.17576	1.17595	24788	14597697856	11
2017.10.24	23:00:00	1.17595	1.17652	1.17588	1.17608	10885	6701188813	11
2017.10.25	00:00:00	1.17604	1.17644	1.17600	1.17630	4803	1861766997	24
2017.10.25	01:00:00	1.17631	1.17694	1.17630	1.17640	5472	2266515988	13
2017.10.25	02:00:00	1.17640	1.17654	1.17575	1.17596	5191	2558692990	12
2017.10.25	03:00:00	1.17590	1.17631	1.17526	1.17581	10814	6440158961	11
2017.10.25	04:00:00	1.17581	1.17637	1.17552	1.17595	8924	5520782971	11
2017.10.25	05:00:00	1.17596	1.17628	1.17544	1.17595	13049	9296246973	11
2017.10.25	06:00:00	1.17595	1.17599	1.17531	1.17552	13854	8136805953	11
2017.10.25	07:00:00	1.17552	1.17578	1.17536	1.17572	10847	6070821914	11
2017.10.25	08:00:00	1.17572	1.17655	1.17568	1.17654	16777	12824973265	11
2017.10.25	09:00:00	1.17654	1.17665	1.17551	1.17605	18173	15578319322	10
2017.10.25	10:00:00	1.17607	1.17685	1.17550	1.17608	21042	18378939242	10
2017.10.25	11:00:00	1.17609	1.17744	1.17600	1.17672	23914	21485318341	10
2017.10.25	12:00:00	1.17672	1.17744	1.17594	1.17672	23015	19711430233	10
2017.10.25	13:00:00	1.17673	1.17814	1.17635	1.17763	20647	18662201470	10
2017.10.25	14:00:00	1.17762	1.17808	1.17692	1.17788	21026	19581059175	10
2017.10.25	15:00:00	1.17788	1.17857	1.17695	1.17761	24817	22345701280	10
2017.10.25	16:00:00	1.17762	1.18003	1.17762	1.17973	26060	24065137068	10
2017.10.25	17:00:00	1.17973	1.18168	1.17850	1.18107	29129	25332647132	10
2017.10.25	18:00:00	1.18107	1.18147	1.18007	1.18023	26072	24624322903	10
2017.10.25	19:00:00	1.18023	1.18130	1.18017	1.18125	22803	21427225707	10
2017.10.25	20:00:00	1.18125	1.18172	1.18030	1.18080	19302	18102538858	10
2017.10.25	21:00:00	1.18081	1.18116	1.18015	1.18050	16558	11622372651	11
2017.10.25	22:00:00	1.18051	1.18096	1.18026	1.18032	14535	11566821347	11
2017.10.25	23:00:00	1.18032	1.18147	1.17995	1.18125	9654	5562695853	11
2017.10.26	00:00:00	1.18124	1.18167	1.18107	1.18150	4865	1670607809	19
2017.10.26	01:00:00	1.18150	1.18164	1.18118	1.18147	7574	3207118522	16
2017.10.26	02:00:00	1.18144	1.18202	1.18141	1.18191	6258	3403403984	12
2017.10.26	03:00:00	1.18192	1.18226	1.18149	1.18173	8324	5246263970	11
2017.10.26	04:00:00	1.18173	1.18304	1.18169	1.18278	9469	6340469915	11
2017.10.26	05:00:00	1.18278	1.18324	1.18223	1.18237	12640	7439840844	11
2017.10.26	06:00:00	1.18237	1.18287	1.18230	1.18244	11330	6905036940	11
2017.10.26	07:00:00	1.18244	1.18261	1.18232	1.18254	10751	7284480878	12
2017.10.26	08:00:00	1.18255	1.18363	1.18223	1.18287	15142	10843301456	11
2017.10.26	09:00:00	1.18288	1.18322	1.18200	1.18219	17663	13612126061	10
2017.10.26	10:00:00	1.18219	1.18284	1.18138	1.18179	22410	16909861786	10
2017.10.26	11:00:00	1.18177	1.18203	1.18122	1.18134	19421	15027177071	10
2017.10.26	12:00:00	1.18134	1.18134	1.18030	1.18085	17255	13387947123	10
2017.10.26	13:00:00	1.18085	1.18163	1.18076	1.18121	14862	12695773244	10
2017.10.26	14:00:00	1.18121	1.18147	1.17574	1.17680	22619	16196004206	10
2017.10.26	15:00:00	1.17683	1.17691	1.17374	1.17689	29999	19362010506	11
2017.10.26	16:00:00	1.17689	1.17850	1.17064	1.17188	29260	19884227791	11
2017.10.26	17:00:00	1.17189	1.17253	1.16988	1.17028	25091	18222395874	10
2017.10.26	18:00:00	1.17028	1.17069	1.16879	1.16990	24537	17717703901	10
2017.10.26	19:00:00	1.16990	1.17005	1.16789	1.16817	19994	14560274912	10
2017.10.26	20:00:00	1.16817	1.16820	1.16592	1.16632	21877	13989475902	11
2017.10.26	21:00:00	1.16632	1.16677	1.16555	1.16582	17725	10577937933	11
2017.10.26	22:00:00	1.16581	1.16587	1.16400	1.16466	18251	8497239894	11
2017.10.26	23:00:00	1.16466	1.16576	1.16450	1.16502	11553	6127827943	11
2017.10.27	00:00:00	1.16502	1.16562	1.16501	1.16537	5312	1627104992	23
2017.10.27	01:00:00	1.16534	1.16547	1.16431	1.16451	8318	3943561996	14
2017.10.27	02:00:00	1.16451	1.16451	1.16310	1.16373	9087	4821762943	12
2017.10.27	03:00:00	1.16367	1.16420	1.16282	1.16302	10834	6301194938	11
2017.10.27	04:00:00	1.16302	1.16332	1.16241	1.16317	10420	6376301950	11
2017.10.27	05:00:00	1.16317	1.16388	1.16272	1.16352	8507	4922068976	11
2017.10.27	06:00:00	1.16352	1.16387	1.16317	1.16383	15156	8509547891	11
2017.10.27	07:00:00	1.16383	1.16387	1.16339	1.16345	12446	6679279844	11
2017.10.27	08:00:00	1.16347	1.16434	1.16326	1.16429	13383	9103467455	11
2017.10.27	09:00:00	1.16428	1.16428	1.16204	1.16230	20713	14528056558	11
2017.10.27	10:00:00	1.16230	1.16343	1.16154	1.16334	24071	18349585331	10
2017.10.27	11:00:00	1.16335	1.16379	1.16239	1.16266	22124	17443708979	10
2017.10.27	12:00:00	1.16266	1.16356	1.16227	1.16337	18596	15008686000	10
2017.10.27	13:00:00	1.16337	1.16382	1.16193	1.16256	18636	14753527004	10
2017.10.27	14:00:00	1.16256	1.16258	1.16042	1.16067	20183	14951046184	10
2017.10.27	15:00:00	1.16067	1.16111	1.15866	1.15985	26255	19436210341	10
2017.10.27	16:00:00	1.15985	1.16054	1.15784	1.15800	26703	21449627417	10
2017.10.27	17:00:00	1.15799	1.16233	1.15779	1.15797	30226	22255861726	10
2017.10.27	18:00:00	1.15798	1.15866	1.15736	1.15800	24649	19578524691	10
2017.10.27	19:00:00	1.15800	1.15922	1.15775	1.15895	17753	15508668722	10
2017.10.27	20:00:00	1.15895	1.15944	1.15846	1.15861	14566	10976411686	10
2017.10.27	21:00:00	1.15859	1.15995	1.15844	1.15971	14655	9447222370	11
2017.10.27	22:00:00	1.15971	1.16033	1.15956	1.15977	13697	8658836934	11
2017.10.27	23:00:00	1.15977	1.16082	1.15960	1.16071	11925	6239811382	12
2017.10.30	00:00:00	1.16045	1.16055	1.15932	1.15942	4651	1764486999	15
2017.10.30	01:00:00	1.15944	1.16094	1.15944	1.16053	6586	3839401978	13
2017.10.30	02:00:00	1.16053	1.16075	1.15972	1.16053	9838	5725162976	11
2017.10.30	03:00:00	1.16053	1.16139	1.16000	1.16101	10162	5749428950	11
2017.10.30	04:00:00	1.16105	1.16142	1.16059	1.16086	8092	4717745943	11
2017.10.30	05:00:00	1.16087	1.16149	1.16072	1.16138	6629	4046246976	11
2017.10.30	06:00:00	1.16138	1.16168	1.16125	1.16167	5016	2868556963	12
2017.10.30	07:00:00	1.16167	1.16172	1.16122	1.16159	6385	3437372969	11
2017.10.30	08:00:00	1.16159	1.16173	1.16128	1.16165	5724	3492831973	11
2017.10.30	09:00:00	1.16165	1.16221	1.16011	1.16185	14587	9960880933	10
2017.10.30	10:00:00	1.16205	1.16350	1.16152	1.16335	22792	17537070308	10
2017.10.30	11:00:00	1.16312	1.16403	1.16296	1.16389	19002	14500068699	10
2017.10.30	12:00:00	1.16389	1.16416	1.16313	1.16371	13132	10007999513	10
2017.10.30	13:00:00	1.16371	1.16413	1.16317	1.16319	12529	9719005970	10
2017.10.30	14:00:00	1.16319	1.16325	1.16093	1.16140	16246	11823846897	10
2017.10.30	15:00:00	1.16139	1.16198	1.16045	1.16191	19006	14771737813	10
2017.10.30	16:00:00	1.16195	1.16220	1.16031	1.16167	15007	11320705910	10
2017.10.30	17:00:00	1.16167	1.16336	1.16121	1.16269	24037	17993388985	10
2017.10.30	18:00:00	1.16269	1.16454	1.16218	1.16387	24640	19705823647	10
2017.10.30	19:00:00	1.16384	1.16403	1.16293	1.16299	16028	12809341988	10
2017.10.30	20:00:00	1.16299	1.16389	1.16277	1.16382	15597	12115843559	10
2017.10.30	21:00:00	1.16382	1.16576	1.16362	1.16561	15871	12392437919	11
2017.10.30	22:00:00	1.16561	1.16575	1.16502	1.16504	9980	6722957434	11
2017.10.30	23:00:00	1.16502	1.16521	1.16477	1.16489	4530	1871737999	18
2017.10.31	00:00:00	1.16486	1.16489	1.16411	1.16426	6592	2340952998	13
2017.10.31	01:00:00	1.16426	1.16524	1.16418	1.16509	5756	3009129993	12
2017.10.31	02:00:00	1.16506	1.16511	1.16393	1.16468	9885	5679450989	11
2017.10.31	03:00:00	1.16469	1.16470	1.16331	1.16341	7843	5048090978	11
2017.10.31	04:00:00	1.16342	1.16383	1.16324	1.16377	12080	7686909931	11
2017.10.31	05:00:00	1.16377	1.16384	1.16347	1.16362	12338	8186764919	11
2017.10.31	06:00:00	1.16362	1.16363	1.16251	1.16252	12007	7311319820	11
2017.10.31	07:00:00	1.16252	1.16371	1.16247	1.16354	14967	10929224848	12
2017.10.31	08:00:00	1.16355	1.16496	1.16352	1.16429	11777	9007388996	11
2017.10.31	09:00:00	1.16429	1.16441	1.16313	1.16440	15735	11797697750	10
2017.10.31	10:00:00	1.16440	1.16485	1.16313	1.16409	16607	12850874509	10
2017.10.31	11:00:00	1.16409	1.16410	1.16306	1.16331	13554	9993713811	10
2017.10.31	12:00:00	1.16309	1.16356	1.16242	1.16300	15024	12184947709	10
2017.10.31	13:00:00	1.16300	1.16395	1.16264	1.16390	14940	12336846825	10
2017.10.31	14:00:00	1.16390	1.16429	1.16300	1.16353	19143	14592889003	10
2017.10.31	15:00:00	1.16353	1.16427	1.16339	1.16395	19182	14627582269	10
2017.10.31	16:00:00	1.16396	1.16433	1.16261	1.16377	19985	15388329604	10
2017.10.31	17:00:00	1.16377	1.16608	1.16296	1.16480	24959	18720716399	10
2017.10.31	18:00:00	1.16480	1.16581	1.16388	1.16579	20688	15186311323	10
2017.10.31	19:00:00	1.16579	1.16579	1.16442	1.16467	13435	10469907785	11
2017.10.31	20:00:00	1.16471	1.16561	1.16456	1.16504	15422	11425151348	10
2017.10.31	21:00:00	1.16504	1.16563	1.16473	1.16493	15210	10038183856	11
2017.10.31	22:00:00	1.16493	1.16509	1.16435	1.16453	7228	4062959813	11
2017.10.31	23:00:00	1.16452	1.16478	1.16394	1.16453	5862	2549216959	21
2017.11.01	00:00:00	1.16454	1.16519	1.16453	1.16491	4342	2253163989	15
2017.11.01	01:00:00	1.16491	1.16545	1.16464	1.16514	5980	3881642973	12
2017.11.01	02:00:00	1.16515	1.16537	1.16388	1.16394	9898	5467868998	11
2017.11.01	03:00:00	1.16393	1.16405	1.16313	1.16360	10367	6199586962	11
2017.11.01	04:00:00	1.16363	1.16371	1.16308	1.16319	7224	4389870991	11
2017.11.01	05:00:00	1.16319	1.16335	1.16287	1.16311	6447	3923731991	11
2017.11.01	06:00:00	1.16310	1.16326	1.16286	1.16305	5826	3282181995	11
2017.11.01	07:00:00	1.16304	1.16314	1.16250	1.16287	7648	5114115952	11
2017.11.01	08:00:00	1.16287	1.16454	1.16283	1.16396	10427	7443106923	11
2017.11.01	09:00:00	1.16398	1.16521	1.16333	1.16514	13574	9802851943	10
2017.11.01	10:00:00	1.16515	1.16569	1.16379	1.16396	13935	10724619903	10
2017.11.01	11:00:00	1.16396	1.16450	1.16318	1.16320	13688	10288041945	10
2017.11.01	12:00:00	1.16320	1.16415	1.16317	1.16410	10160	8141767969	11
2017.11.01	13:00:00	1.16410	1.16430	1.16321	1.16377	10076	8275260973	10
2017.11.01	14:00:00	1.16378	1.16416	1.16138	1.16171	18973	14324895815	10
2017.11.01	15:00:00	1.16184	1.16193	1.16059	1.16114	16437	11796207827	10
2017.11.01	16:00:00	1.16139	1.16428	1.16098	1.16318	22225	14385867629	10
2017.11.01	17:00:00	1.16318	1.16364	1.16138	1.16170	16258	11734539853	10
2017.11.01	18:00:00	1.16170	1.16262	1.16128	1.16252	13420	9988018961	10
2017.11.01	19:00:00	1.16252	1.16325	1.16204	1.16246	14509	11557423521	10
2017.11.01	20:00:00	1.16246	1.16408	1.16100	1.16188	23306	15611333050	11
2017.11.01	21:00:00	1.16188	1.16332	1.16162	1.16197	14675	10214864361	11
2017.11.01	22:00:00	1.16199	1.16297	1.16148	1.16182	8689	4673334880	11
2017.11.01	23:00:00	1.16182	1.16245	1.16179	1.16220	4500	1105322969	18
2017.11.02	00:00:00	1.16220	1.16225	1.16126	1.16181	5544	2358088993	14
2017.11.02	01:00:00	1.16181	1.16281	1.16170	1.16278	5612	3655124945	12
2017.11.02	02:00:00	1.16281	1.16380	1.16274	1.16340	12575	8158789962	11
2017.11.02	03:00:00	1.16340	1.16711	1.16325	1.16602	17945	11230407756	11
2017.11.02	04:00:00	1.16602	1.16647	1.16530	1.16532	15368	9557823958	11
2017.11.02	05:00:00	1.16532	1.16567	1.16493	1.16551	13375	9149729834	11
2017.11.02	06:00:00	1.16551	1.16620	1.16515	1.16572	12720	8086268827	11
2017.11.02	07:00:00	1.16572	1.16587	1.16500	1.16558	12548	8148144714	11
2017.11.02	08:00:00	1.16558	1.16590	1.16501	1.16568	11082	7715848726	11
2017.11.02	09:00:00	1.16570	1.16622	1.16401	1.16412	15616	11094870967	10
2017.11.02	10:00:00	1.16412	1.16433	1.16256	1.16322	17454	12922763411	10
2017.11.02	11:00:00	1.16323	1.16434	1.16315	1.16413	14947	11417463378	10
2017.11.02	12:00:00	1.16412	1.16502	1.16403	1.16479	14388	10858407488	10
2017.11.02	13:00:00	1.16479	1.16578	1.16467	1.16521	17237	12731731478	10
2017.11.02	14:00:00	1.16520	1.16669	1.16464	1.16517	26200	17344740566	10
2017.11.02	15:00:00	1.16517	1.16533	1.16348	1.16499	22649	17484224012	10
2017.11.02	16:00:00	1.16499	1.16869	1.16495	1.16618	28183	19159309228	10
2017.11.02	17:00:00	1.16618	1.16778	1.16541	1.16717	24485	18281904565	10
2017.11.02	18:00:00	1.16719	1.16733	1.16537	1.16624	21946	15530109188	10
2017.11.02	19:00:00	1.16624	1.16627	1.16537	1.16558	16948	13114286050	10
2017.11.02	20:00:00	1.16560	1.16623	1.16537	1.16586	14201	11052676865	10
2017.11.02	21:00:00	1.16586	1.16639	1.16475	1.16606	18895	13098575851	10
2017.11.02	22:00:00	1.16606	1.16619	1.16566	1.16578	10301	7920469751	11
2017.11.02	23:00:00	1.16578	1.16599	1.16540	1.16558	4350	1055298709	24
2017.11.03	00:00:00	1.16558	1.16591	1.16554	1.16566	4749	1967747820	14
2017.11.03	01:00:00	1.16565	1.16596	1.16537	1.16583	4092	2288080999	12
2017.11.03	02:00:00	1.16585	1.16644	1.16557	1.16569	6857	4392413970	11
2017.11.03	03:00:00	1.16569	1.16660	1.16568	1.16608	10107	6065480965	11
2017.11.03	04:00:00	1.16608	1.16626	1.16559	1.16584	11472	7573990917	11
2017.11.03	05:00:00	1.16584	1.16609	1.16560	1.16570	8861	5618398961	12
2017.11.03	06:00:00	1.16570	1.16621	1.16566	1.16615	8280	5624538826	12
2017.11.03	07:00:00	1.16615	1.16647	1.16587	1.16646	9692	6205053763	11
2017.11.03	08:00:00	1.16646	1.16675	1.16590	1.16600	8056	5316506791	11
2017.11.03	09:00:00	1.16600	1.16600	1.16440	1.16461	14486	10925234566	10
2017.11.03	10:00:00	1.16462	1.16488	1.16416	1.16469	13666	9974385931	10
2017.11.03	11:00:00	1.16470	1.16490	1.16396	1.16465	14095	8815746486	10
2017.11.03	12:00:00	1.16465	1.16538	1.16419	1.16436	12695	9062831893	10
2017.11.03	13:00:00	1.16437	1.16484	1.16383	1.16473	14117	10118599705	11
2017.11.03	14:00:00	1.16473	1.16898	1.16450	1.16541	25698	17342854314	10
2017.11.03	15:00:00	1.16540	1.16583	1.16403	1.16447	24357	15679982300	10
2017.11.03	16:00:00	1.16428	1.16428	1.16058	1.16086	27596	18586240333	10
2017.11.03	17:00:00	1.16086	1.16194	1.16022	1.16155	23833	15327230454	10
2017.11.03	18:00:00	1.16155	1.16192	1.15996	1.16041	18059	12366265897	10
2017.11.03	19:00:00	1.16041	1.16101	1.16000	1.16022	13900	11526027986	10
2017.11.03	20:00:00	1.16022	1.16077	1.15987	1.16070	12831	9651191004	10
2017.11.03	21:00:00	1.16068	1.16138	1.16067	1.16073	11781	8412293942	11
2017.11.03	22:00:00	1.16072	1.16132	1.16053	1.16084	9554	5186425424	12
2017.11.06	00:00:00	1.16127	1.16164	1.16059	1.16147	2417	749425731	32
2017.11.06	01:00:00	1.16147	1.16175	1.16083	1.16143	5030	2198700997	13
2017.11.06	02:00:00	1.16144	1.16160	1.15996	1.16045	8511	4391017965	11
2017.11.06	03:00:00	1.16044	1.16136	1.15961	1.16098	12743	7859089966	11
2017.11.06	04:00:00	1.16098	1.16237	1.16064	1.16168	11825	8300817953	11
2017.11.06	05:00:00	1.16168	1.16178	1.16107	1.16136	7114	4218382939	11
2017.11.06	06:00:00	1.16136	1.16156	1.16075	1.16090	7682	4475790986	11
2017.11.06	07:00:00	1.16091	1.16129	1.16057	1.16119	8518	4720869800	11
2017.11.06	08:00:00	1.16118	1.16163	1.16049	1.16082	10519	7098576040	11
2017.11.06	09:00:00	1.16082	1.16160	1.15952	1.16102	17711	11297289903	10
2017.11.06	10:00:00	1.16103	1.16146	1.16050	1.16100	16628	10564729609	10
2017.11.06	11:00:00	1.16101	1.16133	1.15877	1.16022	19867	13868134640	10
2017.11.06	12:00:00	1.16022	1.16138	1.16007	1.16093	14139	9581836983	10
2017.11.06	13:00:00	1.16093	1.16097	1.15901	1.15921	15327	10992306634	10
2017.11.06	14:00:00	1.15920	1.15965	1.15833	1.15900	15217	10315784893	10
2017.11.06	15:00:00	1.15892	1.15980	1.15850	1.15850	15426	12650445830	10
2017.11.06	16:00:00	1.15850	1.15919	1.15820	1.15849	17364	12651196750	10
2017.11.06	17:00:00	1.15849	1.15915	1.15798	1.15846	18533	13830982771	10
2017.11.06	18:00:00	1.15846	1.16026	1.15835	1.15984	20766	14388992044	10
2017.11.06	19:00:00	1.15982	1.16130	1.15981	1.16113	19584	14876298909	10
2017.11.06	20:00:00	1.16113	1.16156	1.16077	1.16098	13250	11038470887	11
2017.11.06	21:00:00	1.16098	1.16146	1.16045	1.16052	14357	10314719711	10
2017.11.06	22:00:00	1.16053	1.16094	1.16027	1.16089	12111	7808900468	11
2017.11.06	23:00:00	1.16088	1.16120	1.16085	1.16092	7977	4206137749	12
2017.11.07	00:00:00	1.16090	1.16147	1.16078	1.16093	4344	1595548998	23
2017.11.07	01:00:00	1.16095	1.16132	1.16081	1.16108	5440	2788477946	13
2017.11.07	02:00:00	1.16106	1.16136	1.16079	1.16129	7221	4222530979	11
2017.11.07	03:00:00	1.16129	1.16150	1.16019	1.16041	9756	5634246992	11
2017.11.07	04:00:00	1.16042	1.16133	1.16013	1.16131	7482	4383950969	11
2017.11.07	05:00:00	1.16131	1.16147	1.16074	1.16111	13462	8031567905	11
2017.11.07	06:00:00	1.16111	1.16116	1.16042	1.16070	12541	7708577877	11
2017.11.07	07:00:00	1.16071	1.16100	1.16042	1.16051	11216	7459565875	11
2017.11.07	08:00:00	1.16050	1.16089	1.15958	1.16018	10048	7167613255	11
2017.11.07	09:00:00	1.16018	1.16018	1.15852	1.15880	16769	12318111819	10
2017.11.07	10:00:00	1.15881	1.15936	1.15655	1.15657	21417	12914379233	10
2017.11.07	11:00:00	1.15656	1.15763	1.15654	1.15667	17081	11126976292	10
2017.11.07	12:00:00	1.15667	1.15715	1.15532	1.15662	17138	11324085473	10
2017.11.07	13:00:00	1.15662	1.15777	1.15556	1.15693	17784	11831853273	10
2017.11.07	14:00:00	1.15693	1.15697	1.15584	1.15647	16311	11901077633	10
2017.11.07	15:00:00	1.15647	1.15678	1.15575	1.15621	16126	10705171019	10
2017.11.07	16:00:00	1.15622	1.15812	1.15596	1.15772	21145	15745750692	10
2017.11.07	17:00:00	1.15772	1.15901	1.15669	1.15746	26057	20798527732	10
2017.11.07	18:00:00	1.15747	1.15785	1.15632	1.15765	21410	16572228731	10
2017.11.07	19:00:00	1.15762	1.15876	1.15757	1.15820	17813	12859724012	10
2017.11.07	20:00:00	1.15820	1.15839	1.15748	1.15756	13432	10438619966	10
2017.11.07	21:00:00	1.15756	1.15879	1.15739	1.15867	13953	8974296060	11
2017.11.07	22:00:00	1.15867	1.15922	1.15838	1.15898	14762	10300766426	11
2017.11.07	23:00:00	1.15890	1.15906	1.15854	1.15856	8872	4854830470	11
2017.11.08	00:00:00	1.15858	1.15929	1.15854	1.15926	4126	1592130962	26
2017.11.08	01:00:00	1.15926	1.16056	1.15916	1.16005	11103	5322474901	12
2017.11.08	02:00:00	1.16005	1.16033	1.15921	1.15933	11166	6355803956	11
2017.11.08	03:00:00	1.15935	1.15978	1.15910	1.15955	8567	5205185995	12
2017.11.08	04:00:00	1.15955	1.15983	1.15933	1.15952	8002	4939083936	12
2017.11.08	05:00:00	1.15955	1.15981	1.15931	1.15961	12940	7378359967	11
2017.11.08	06:00:00	1.15961	1.15997	1.15958	1.15981	9239	6278164904	11
2017.11.08	07:00:00	1.15981	1.16001	1.15950	1.15955	12433	8496381931	11
2017.11.08	08:00:00	1.15955	1.15965	1.15846	1.15916	12242	8397395220	11
2017.11.08	09:00:00	1.15916	1.16041	1.15895	1.15953	16700	12169258532	10
2017.11.08	10:00:00	1.15953	1.16106	1.15910	1.15991	20360	15291333798	10
2017.11.08	11:00:00	1.15991	1.16032	1.15912	1.15918	15469	11168642640	10
2017.11.08	12:00:00	1.15918	1.16042	1.15915	1.16031	14731	10970969666	10
2017.11.08	13:00:00	1.16031	1.16062	1.15962	1.15970	14748	10400463611	10
2017.11.08	14:00:00	1.15970	1.15975	1.15831	1.15855	18936	12893986445	10
2017.11.08	15:00:00	1.15853	1.15939	1.15850	1.15907	17798	12593810025	10
2017.11.08	16:00:00	1.15908	1.16034	1.15879	1.15983	20871	15602497869	10
2017.11.08	17:00:00	1.15983	1.16034	1.15837	1.15847	22241	14889974236	10
2017.11.08	18:00:00	1.15847	1.15938	1.15785	1.15901	20393	13289127076	10
2017.11.08	19:00:00	1.15901	1.15952	1.15872	1.15933	15869	10185260259	10
2017.11.08	20:00:00	1.15930	1.15958	1.15890	1.15937	13242	10893821065	11
2017.11.08	21:00:00	1.15937	1.15960	1.15889	1.15951	11782	8347695689	11
2017.11.08	22:00:00	1.15950	1.15980	1.15939	1.15979	15133	11053995897	11
2017.11.08	23:00:00	1.15979	1.15984	1.15927	1.15942	10148	6761347340	11
2017.11.09	00:00:00	1.15941	1.15968	1.15908	1.15925	3639	1135445991	29
2017.11.09	01:00:00	1.15926	1.15960	1.15917	1.15945	5639	2728111984	13
2017.11.09	02:00:00	1.15946	1.15955	1.15870	1.15877	8729	5148732972	11
2017.11.09	03:00:00	1.15877	1.15949	1.15852	1.15936	8854	5583863948	12
2017.11.09	04:00:00	1.15935	1.15996	1.15921	1.15955	9072	5958042949	11
2017.11.09	05:00:00	1.15955	1.15989	1.15905	1.15915	12711	7967991679	11
2017.11.09	06:00:00	1.15915	1.15971	1.15906	1.15955	12885	7901958460	12
2017.11.09	07:00:00	1.15955	1.16044	1.15951	1.16028	20886	12910635625	11
2017.11.09	08:00:00	1.16028	1.16117	1.16012	1.16085	13798	9828071066	10
2017.11.09	09:00:00	1.16084	1.16152	1.16035	1.16051	16988	12705543936	10
2017.11.09	10:00:00	1.16051	1.16062	1.15892	1.15939	19354	13355468963	10
2017.11.09	11:00:00	1.15939	1.16049	1.15928	1.16018	15631	12413811385	10
2017.11.09	12:00:00	1.16018	1.16116	1.15986	1.16113	14727	10378916267	10
2017.11.09	13:00:00	1.16114	1.16439	1.16083	1.16395	22236	17139307642	10
2017.11.09	14:00:00	1.16395	1.16397	1.16244	1.16312	20387	13484184975	10
2017.11.09	15:00:00	1.16312	1.16319	1.16018	1.16039	21586	15775536408	10
2017.11.09	16:00:00	1.16038	1.16317	1.15998	1.16308	23946	18110293563	10
2017.11.09	17:00:00	1.16308	1.16356	1.16215	1.16237	25048	18699250536	10
2017.11.09	18:00:00	1.16236	1.16539	1.16235	1.16472	24749	17658149291	10
2017.11.09	19:00:00	1.16472	1.16544	1.16391	1.16398	25379	18216650661	10
2017.11.09	20:00:00	1.16398	1.16493	1.16372	1.16484	18363	13621556820	10
2017.11.09	21:00:00	1.16484	1.16489	1.16407	1.16480	15841	9665387307	11
2017.11.09	22:00:00	1.16479	1.16496	1.16409	1.16419	14201	9860201432	11
2017.11.09	23:00:00	1.16418	1.16434	1.16388	1.16411	7189	3647168901	11
2017.11.10	00:00:00	1.16412	1.16447	1.16378	1.16419	5404	1928370985	27
2017.11.10	01:00:00	1.16420	1.16477	1.16398	1.16459	6231	2644738979	13
2017.11.10	02:00:00	1.16457	1.16529	1.16439	1.16518	11549	6804571958	11
2017.11.10	03:00:00	1.16518	1.16540	1.16445	1.16454	10180	5583581980	11
2017.11.10	04:00:00	1.16455	1.16483	1.16419	1.16452	8667	4402948983	11
2017.11.10	05:00:00	1.16452	1.16483	1.16441	1.16471	11338	7060253928	11
2017.11.10	06:00:00	1.16471	1.16492	1.16415	1.16436	11990	6683440868	11
2017.11.10	07:00:00	1.16438	1.16461	1.16408	1.16455	12400	8691301881	11
2017.11.10	08:00:00	1.16455	1.16503	1.16432	1.16485	11430	8291308141	10
